"ccn","total_discharges","drg_100","drg_101","total_beds_min","total_beds_max","cec","num_neuro_afl_1","num_neuro_afl_2"
"461333",40,0,0,19,19,0,2,1
"461335",197,0,0,29,29,0,1,2
"462003",287,0,0,43,43,0,1,1
"462004",539,0,0,33.4,39,0,2,3
"462005",163,0,0,22.5,40,0,1,1
"463301",4205,11,25,273.9,329,1,27,2
"463302",33,0,0,12,40,0,2,1
"470001",1509,0,0,119,119,0,12,1
"470003",7027,19,36,492.3,518.3,0,54,4
"470005",2557,0,0,133,139,0,9,1
"470011",428,0,0,40,54,0,2,2
"470012",1158,0,0,106,106,0,3,4
"470024",786,0,0,65,102,0,2,2
"471300",182,0,0,19,19,0,1,1
"471301",246,0,0,28,56,0,2,1
"471302",216,0,0,35,45,0,3,1
"471303",12,0,0,25,37,0,2,1
"471304",242,0,0,6.7,49,0,1,2
"471305",447,0,0,32,32.6,0,3,1
"471306",230,0,0,31.5,38,0,1,1
"471307",541,0,0,50,50,0,1,1
"480001",1978,0,0,125.9,132,0,3,1
"480002",1158,0,0,94,99.4,0,1,2
"490001",432,0,0,4,12,0,2,1
"490002",307,0,0,53.1,119.4,0,2,4
"490004",5270,0,22,238,262,0,6,8
"490005",8666,27,50,621,637,1,22,2
"490007",6941,15,38,471.4,628,1,31,9
"490009",9212,15,66,720,816.7,1,71,7
"490011",850,0,0,246,394.6,0,1,6
"490013",1229,0,0,81,107,0,1,3
"490017",2542,33,16,270.1,416.7,0,12,6
"490018",4196,0,18,256,258,0,16,4
"490019",1161,0,0,84,98,0,2,4
"490020",1043,0,0,146,147,0,2,5
"490021",11329,32,84,453,760.3,0,15,4
"490022",8908,24,39,460,648,0,19,4
"490023",1298,0,0,96.9,97,0,3,3
"490024",11703,47,79,820,820,1,28,3
"490032",7663,31,60,937,1141,1,54,4
"490033",662,0,0,24,52,0,2,1
"490037",632,0,0,52,52,0,1,1
"490038",325,0,0,42.1,57.3,0,2,1
"490040",4135,11,15,316,345,1,12,8
"490041",1772,0,0,186.3,213,0,1,12
"490042",1902,0,0,166,174,0,3,6
"490043",3493,0,18,211,215,0,9,8
"490044",3302,15,19,172,206,0,6,6
"490045",1271,0,0,211.8,234.1,0,5,11
"490046",2524,18,16,250,312,0,4,17
"490048",5813,23,26,381,506,0,9,3
"490050",6849,25,20,0,483,0,14,9
"490052",6217,31,30,387,387,0,25,4
"490053",1929,0,11,118.7,129,0,4,1
"490057",5283,22,17,238,315,0,10,5
"490059",5516,0,25,616.1,695.1,1,11,9
"490060",678,0,0,120,120,0,5,1
"490063",12603,48,95,900,929,1,45,12
"490066",2873,0,0,144,150,0,3,1
"490067",3219,13,14,0,494,0,5,1
"490069",4992,20,20,390.3,475.1,0,6,7
"490075",5379,49,29,262,297,0,9,4
"490077",3874,0,23,150,169,0,10,1
"490084",427,0,0,37,37,0,1,4
"490088",670,0,0,42,59.8,0,1,2
"490089",345,0,0,25,37,0,1,1
"490090",1444,12,15,122,128.6,0,1,3
"490092",419,0,0,0,61.4,0,2,3
"490093",2729,0,0,221,224,0,3,2
"490094",179,0,0,96.3,107.3,0,2,2
"490097",203,0,0,0,57.9,0,2,1
"490098",1051,0,0,50.1,74,0,2,5
"490101",2474,0,12,186,203,0,5,5
"490104",68,0,0,4,4,0,1,1
"490107",3376,0,17,259,290,0,7,11
"490110",1098,0,16,109,148,0,3,1
"490111",587,0,0,33.4,70,0,1,1
"490112",10383,35,63,801,853,0,20,5
"490113",2885,16,15,183,236,0,3,1
"490114",272,0,0,192.4,258.4,0,2,1
"490115",1063,0,0,29.7,141,0,2,1
"490116",478,0,0,73,147,0,1,3
"490117",148,0,0,23,40,0,1,1
"490118",5983,17,20,598,807,0,7,9
"490119",3671,0,13,234,250,0,4,9
"490120",5142,21,19,310,310,0,10,1
"490122",2359,0,0,232,256,0,4,4
"490126",526,0,0,120,205,0,1,2
"490127",340,0,0,28.7,134,0,1,1
"490130",1204,0,0,148,148,0,1,8
"490136",2657,0,0,247.1,295.7,0,4,3
"490140",898,0,0,103,144,0,1,8
"490141",1434,0,13,141,161,0,4,2
"490143",446,0,0,70,70,0,1,7
"490144",480,0,0,104.4,142,0,3,5
"490145",100,0,0,75,129,0,2,1
"491300",348,0,0,25,25,0,1,1
"491302",181,0,0,33,33,0,2,1
"491303",185,0,0,18,20,0,1,2
"491304",118,0,0,33,40,0,1,1
"491305",478,0,0,25,36,0,1,1
"491307",15,0,0,0,35,0,1,1
"491308",245,0,0,54.3,112,0,1,2
"491309",202,0,0,6,6,0,2,1
"492001",2424,15,11,104,104,0,1,3
"492007",571,0,0,35,35,0,4,1
"492008",336,0,0,25,25,0,2,1
"492009",138,0,0,54.4,60,0,2,1
"492010",813,0,0,33.9,36,0,1,4
"492011",13,0,0,12,40,0,1,2
"493300",1160,0,0,108,110,0,3,3
"493301",1933,11,20,181,188,1,1,2
"493302",393,0,0,34,34,0,1,1
"500001",2664,0,0,250.4,401,0,2,1
"500002",2077,0,0,72.6,104.1,0,4,4
"500003",2182,0,0,174.1,395.1,0,7,1
"500005",4458,0,0,336,386,0,29,1
"500007",536,0,0,33.6,58,0,2,7
"500008",3983,0,0,664,1011,0,73,11
"500011",1102,0,0,276,276,0,2,2
"500012",566,0,0,94,173.3,0,2,1
"500014",5613,20,35,479.6,685,0,21,8
"500015",1042,0,0,219.7,278.6,0,1,1
"500016",3678,0,0,179.4,235,0,11,2
"500019",1141,0,0,42.8,129.9,0,2,7
"500021",1283,0,0,203,204.4,0,1,2
"500024",5920,22,19,315.1,507.7,0,16,2
"500025",2480,21,59,140.7,286.5,1,52,13
"500026",2187,12,17,133.1,439.7,0,8,11
"500027",5332,0,0,499.1,782.9,0,12,10
"500030",4472,0,20,245.6,251.6,0,11,2
"500031",974,0,0,54.1,177.9,0,2,2
"500033",613,0,0,47.7,275,0,1,2
"500036",3516,0,11,226,851,0,4,3
"500037",59,0,0,19.1,45.1,0,1,3
"500039",4759,12,0,146,483.3,0,4,4
"500041",1825,0,0,108.2,180,0,9,2
"500044",2256,14,0,278,583,0,12,3
"500050",4564,23,32,317.2,417,0,20,3
"500051",2654,0,0,348.4,653,0,10,8
"500052",365,0,0,50,50,0,1,1
"500053",1582,0,11,100.4,358.4,0,2,2
"500054",7586,27,46,496.3,644,1,17,3
"500058",5693,16,25,230,517.6,0,15,2
"500060",119,0,0,35.4,81,0,2,1
"500064",2539,19,52,590,643,1,80,13
"500072",1622,0,0,0,86,0,4,4
"500077",2079,0,0,110,153.4,0,4,9
"500079",5350,22,26,278,583,0,6,9
"500084",65,0,0,12.5,51.4,0,2,1
"500088",3987,34,40,474,493,1,23,25
"500108",3679,13,0,732,732.1,0,14,13
"500119",1303,0,0,170.6,369.3,0,3,9
"500124",2790,15,13,199.6,455.9,0,19,3
"500129",4691,25,44,451.6,772,0,35,7
"500138",372,0,0,19.1,20,0,5,2
"500139",1433,0,0,68.9,106,0,5,4
"500141",1460,0,0,298.9,299,0,4,4
"500148",152,0,0,11,50.7,0,2,1
"500150",1988,0,0,0,494.4,0,4,4
"500151",1625,0,0,217,219,0,1,3
"500152",1061,0,0,74.9,131.5,0,11,11
"500154",167,0,0,72.3,130,0,1,2
"501301",139,0,0,27.9,37,0,2,1
"501302",223,0,0,10,17.1,0,2,1
"501303",13,0,0,5,10,0,1,1
"501304",40,0,0,12.9,27,0,2,1
"501305",269,0,0,25,37,0,2,1
"501307",230,0,0,25,28,0,2,1
"501308",257,0,0,14.7,34,0,1,1
"501309",215,0,0,7.1,113.4,0,1,1
"501310",220,0,0,8.6,24,0,1,2
"501311",151,0,0,4.3,12,0,2,1
"501312",247,0,0,25,102,0,2,1
"501313",178,0,0,9,17.3,0,2,1
"501314",509,0,0,16,20,0,1,3
"501315",14,0,0,14,35,0,2,1
"501316",320,0,0,10.6,27,0,2,1
"501317",1292,11,17,19,34,0,1,1
"501318",448,0,0,4.3,11.3,0,1,1
"501319",161,0,0,12,33,0,2,1
"501320",203,0,0,6,24,0,1,1
"501321",567,0,0,12,24.1,0,6,1
"501322",13,0,0,5,28,0,1,1
"501323",722,0,0,34.6,50.3,0,1,1
"501324",126,0,0,9.7,25,0,2,1
"501325",147,0,0,15.9,33.7,0,1,1
"501326",99,0,0,17.9,75,0,2,1
"501327",181,0,0,21,67,0,2,1
"501328",359,0,0,23.6,41.7,0,1,1
"501329",75,0,0,25,26.7,0,1,1
"501330",326,0,0,49,62.9,0,3,2
"501331",648,0,0,25,46.1,0,1,2
"501332",166,0,0,20,35,0,1,1
"501333",54,0,0,33,71,0,1,2
"501334",478,0,0,10,51,0,1,1
"501335",657,0,0,73,73,0,1,1
"501336",236,0,0,38,97.4,0,1,1
"501337",144,0,0,25,50.3,0,1,1
"501338",146,0,0,27,49.5,0,1,1
"501339",632,0,0,25,77,0,1,4
"501340",11,0,0,10,10,0,1,1
"502002",2798,0,16,80,80,0,5,3
"503300",1401,15,20,300.7,433,1,1,4
"503301",713,0,0,118,266.9,0,1,1
"503302",169,0,0,0,30,0,2,1
"510001",8828,36,80,676,773,1,50,4
"510002",996,0,0,95.4,122,0,2,5
"510006",4134,13,0,340,340,0,7,3
"510007",5670,11,30,338.4,393,0,9,5
"510008",2190,15,22,190,220,0,11,5
"510012",316,0,0,101,101,0,1,2
"510013",399,0,0,70,94,0,3,1
"510022",11827,44,86,1041.9,1056.1,0,24,2
"510023",1712,0,0,263,263,0,2,3
"510024",2387,0,0,164,269,0,2,1
"510029",1808,0,0,230,240,0,4,6
"510030",647,0,0,66,81,0,2,1
"510031",206,0,0,172,172,0,2,1
"510038",360,0,0,18.9,63,0,2,3
"510039",386,0,0,45,36,0,2,2
"510046",1882,0,0,143,173.3,0,4,2
"510047",522,0,0,86,100,0,1,2
"510048",1401,0,14,125.2,140,0,5,3
"510050",3108,0,0,223,290,0,8,3
"510055",2706,21,0,360,360,1,22,1
"510058",4185,15,24,263,303,0,6,2
"510062",1363,0,0,125,173,0,4,2
"510070",4331,11,22,200,300,0,4,4
"510071",748,0,0,92,92,0,1,1
"510072",67,0,0,56,56,0,2,1
"510077",39,0,0,31,32,0,2,2
"510082",34,0,0,23,25,0,2,1
"510086",61,0,0,12.7,27.4,0,1,1
"510091",118,0,0,35,35,0,1,1
"511300",215,0,0,20,20,0,1,1
"511301",206,0,0,20,20,0,1,1
"511303",336,0,0,18,23,0,1,1
"511304",136,0,0,6,24,0,1,1
"511306",254,0,0,32,32,0,2,1
"511307",96,0,0,28,28,0,1,1
"511308",157,0,0,30,33.9,0,2,1
"511309",155,0,0,22,34,0,2,1
"511310",11,0,0,31,31,0,1,1
"511311",48,0,0,16.4,20,0,2,1
"511312",131,0,0,24,24,0,2,1
"511313",128,0,0,34,34,0,1,1
"511314",858,0,0,25,25,0,1,1
"511315",860,0,0,33,41,0,1,3
"511316",11,0,0,20,39,0,2,1
"511317",246,0,0,11.4,25,0,1,1
"511318",173,0,0,25,25,0,2,1
"511319",40,0,0,25,25,0,2,1
"511320",211,0,0,29.1,35,0,2,1
"511321",483,0,0,25,55,0,1,1
"511322",945,0,0,59,59,0,1,1
"512002",90,0,0,32,32,0,2,1
"512003",72,0,0,32,32,0,1,1
"512004",1456,0,0,25,25,0,1,1
"512005",296,0,0,49,68,0,2,2
"520002",566,0,0,36.4,82.8,0,7,1
"520004",1326,0,0,143.4,218,0,10,1
"520008",2807,0,0,351,369,0,21,2
"520009",1153,0,0,131,174,0,12,6
"520011",381,0,0,48,75.1,0,1,5
"520013",1799,0,0,104.1,197,0,3,4
"520017",344,0,0,12.6,65,0,2,2
"520019",505,0,0,79.1,142,0,6,1
"520021",1827,0,0,194,236,0,5,4
"520027",1084,0,0,63,182,0,4,3
"520028",537,0,0,66,111.3,0,4,1
"520030",3424,0,15,314,339.3,0,12,4
"520033",466,0,0,49,97.1,0,1,2
"520034",285,0,0,44,69,0,1,1
"520035",662,0,0,123,139,0,8,1
"520037",2394,13,24,334,354,1,22,3
"520038",263,0,0,34,64,0,2,2
"520041",401,0,0,36,96.1,0,2,3
"520044",182,0,0,39.8,95,0,2,2
"520045",857,0,0,50.6,145.6,0,19,8
"520049",1244,0,0,155,221,0,13,3
"520051",1359,12,14,0,307,0,13,5
"520057",593,0,0,26.4,135,0,2,7
"520059",405,0,0,48,59,0,1,1
"520062",599,0,0,106,106,0,6,7
"520063",881,0,0,71,108,0,2,7
"520066",1374,0,0,0,240,0,19,3
"520070",4065,19,19,204,350,1,24,2
"520071",388,0,0,32,32,0,3,1
"520075",1429,0,13,176.4,362,0,7,4
"520076",302,0,0,36,60,0,1,2
"520078",621,0,0,70,260,0,8,1
"520083",6345,19,20,282,462,0,23,3
"520087",2890,0,13,372,390,0,24,4
"520088",1022,0,11,101.4,161.1,0,8,1
"520089",2923,13,16,325.2,393.4,0,5,20
"520091",539,0,0,42,60,0,1,2
"520095",580,0,0,28,68,0,1,1
"520096",2228,16,28,227,287,0,13,4
"520097",359,0,0,57.8,167,0,2,1
"520098",9371,40,52,600.6,695,1,73,12
"520100",1008,0,0,140,140,0,5,2
"520102",445,0,0,57,142,0,1,7
"520103",1990,0,0,175,290,0,5,12
"520107",437,0,0,37,67,0,3,1
"520109",138,0,0,26,34,0,1,1
"520113",722,0,0,58,97,0,1,3
"520116",446,0,0,39,75,0,3,1
"520136",1986,0,17,197.7,346,0,7,3
"520138",9307,22,52,909,1089.3,1,33,6
"520139",1495,0,0,223,296,0,3,5
"520160",1259,0,0,68.1,159.3,0,1,5
"520177",7039,38,90,717.4,980,1,80,3
"520189",1057,0,22,115,180,0,5,4
"520193",1451,0,14,181,237,0,7,2
"520194",425,0,0,30,30,0,1,1
"520196",226,0,0,30,30,0,3,3
"520198",367,0,0,75,119,0,2,1
"520202",879,0,0,52,91,0,5,3
"520205",426,0,0,0,34,0,2,1
"520206",628,0,0,111,146,0,6,1
"520207",1399,0,0,136,190.4,0,4,6
"520208",771,0,0,44.9,97,0,2,2
"520210",253,0,0,43,63.5,0,7,1
"520212",110,0,0,14,27.7,0,1,2
"520213",426,0,0,8,16,0,2,3
"521300",150,0,0,10,36,0,2,1
"521302",501,0,0,28.4,34,0,1,1
"521303",12,0,0,4.9,18,0,2,1
"521304",129,0,0,25,25,0,2,1
"521305",194,0,0,31.7,50,0,1,3
"521307",155,0,0,20.7,42.3,0,2,1
"521308",360,0,0,24.6,46,0,3,1
"521309",348,0,0,25,25,0,2,3
"521310",13,0,0,10.7,43,0,1,1
"521311",81,0,0,8.6,35,0,1,1
"521312",325,0,0,22.3,25,0,2,2
"521313",202,0,0,6,21,0,1,2
"521314",822,0,0,20.4,28,0,1,1
"521315",813,0,0,35.1,49,0,1,1
"521316",1479,0,11,15,25,0,8,3
"521317",186,0,0,13.1,20,0,1,1
"521318",18,0,0,6,13.9,0,2,1
"521319",38,0,0,23.7,25,0,1,2
"521320",152,0,0,20.6,25,0,2,1
"521321",42,0,0,8.7,50,0,1,1
"521322",731,0,0,14,31,0,1,10
"521323",65,0,0,20,34,0,2,1
"521324",112,0,0,41,69,0,2,1
"521325",40,0,0,16,32,0,1,2
"521326",309,0,0,11.6,29,0,2,1
"521327",15,0,0,22,64,0,1,2
"521328",55,0,0,10,19,0,1,1
"521329",715,0,0,22,45,0,2,6
"521330",730,0,0,46,46,0,1,1
"521331",73,0,0,8,14,0,1,1
"521332",12,0,0,14,23,0,2,1
"521333",384,0,0,24,25,0,1,1
"521334",212,0,0,12.4,30.7,0,2,1
"521335",626,0,0,30.1,49,0,1,8
"521336",1456,0,0,25,25,0,1,2
"521337",46,0,0,25,31,0,3,1
"521338",35,0,0,18,27,0,2,1
"521339",65,0,0,14.9,39.1,0,2,1
"521340",685,0,0,57.4,66,0,3,1
"521341",103,0,0,42,42,0,2,1
"521342",87,0,0,16,25,0,1,1
"521343",401,0,0,61,61,0,1,1
"521344",77,0,0,14.3,25,0,2,1
"521345",2712,0,11,41,50,0,2,1
"521346",26,0,0,14.6,34,0,1,2
"521347",162,0,0,15,20,0,1,2
"521348",220,0,0,15,35,0,1,1
"521349",2297,13,15,18.7,32,0,3,3
"521350",103,0,0,43.9,53,0,1,2
"521351",157,0,0,23.6,25,0,1,2
"521352",321,0,0,42,42,0,1,1
"521353",505,0,0,16,30,0,1,3
"521354",271,0,0,33.5,42,0,2,1
"521355",77,0,0,16.9,34,0,2,1
"521356",55,0,0,8,26,0,2,1
"521357",14,0,0,0,53.6,0,1,4
"521358",316,0,0,33,43,0,3,1
"521359",198,0,0,48,64,0,1,1
"522005",344,0,0,35,55,0,1,1
"522006",133,0,0,63,63,0,2,1
"522008",606,0,0,58,58,0,1,1
"523300",998,0,13,198,298,1,27,8
"523302",112,0,0,42,42,0,1,1
"52C000",242,0,0,17,23,0,2,1
"530002",303,0,0,64,79,0,5,2
"530006",579,0,0,84.7,157,0,2,4
"530008",480,0,0,106,146,0,2,1
"530011",232,0,0,46.1,53.9,0,1,1
"530012",3176,16,14,249,249,1,3,5
"530014",2727,0,14,190,250,0,11,2
"530015",358,0,0,24,60,0,1,1
"530025",362,0,0,89,89.3,0,1,2
"530032",106,0,0,44,44,0,1,1
"530034",50,0,0,16,20,0,2,1
"531301",12,0,0,10,17,0,1,1
"531302",528,0,0,38.4,50,0,1,2
"531303",202,0,0,5.1,12,0,1,1
"531304",77,0,0,18.4,25,0,2,1
"531305",446,0,0,25,25,0,1,3
"531306",117,0,0,18,24,0,1,1
"531307",91,0,0,25,30,0,1,1
"531308",219,0,0,25,32,0,2,1
"531309",29,0,0,22,27.2,0,2,2
"531310",155,0,0,25,25,0,2,1
"531311",147,0,0,19,20,0,1,1
"531312",83,0,0,32,40,0,2,2
"531313",53,0,0,13.5,54,0,1,1
"531314",14,0,0,24,26,0,1,2
"531315",223,0,0,22,22,0,2,1
"531316",13,0,0,25,35,0,2,2
"640001",2372,15,0,150,150,0,3,1
"650001",2654,15,21,174,223,0,2,1
"650003",1020,0,11,98.5,146,0,3,1
"660001",1984,0,0,75,110,0,4,5
"670004",289,0,0,20.7,63,0,2,1
"670005",98,0,0,12,20,0,2,1
"670006",155,0,0,4,116.6,0,1,1
"670008",220,0,0,6.3,70.7,0,4,4
"670010",40,0,0,0,59,0,1,1
"670023",2238,0,0,131,285.9,0,2,2
"670025",2525,0,0,96.6,174.1,0,4,2
"670031",534,0,0,0,89.9,0,1,4
"670034",3137,0,14,152.9,227.1,0,17,6
"670041",1439,14,18,112.3,180.6,0,4,5
"670043",830,0,0,73.6,221.1,0,3,1
"670044",626,0,0,51.1,144.3,0,1,1
"670046",15,0,0,14.4,19,0,2,1
"670047",1490,0,17,187.7,247.9,0,2,1
"670049",612,0,0,35,43.3,0,1,1
"670053",402,0,0,0,108.1,0,1,1
"670054",131,0,0,0,23.7,0,1,2
"670055",3237,21,24,166.7,327.1,0,5,14
"670056",1591,0,12,125.6,196.6,0,3,4
"670059",206,0,0,6.3,23.9,0,3,3
"670060",999,0,0,57.7,81.4,0,3,6
"670061",207,0,0,10,112.1,0,1,2
"670062",37,0,0,34,83.7,0,2,1
"670067",490,0,0,73.7,105.4,0,1,2
"670068",994,0,24,62.1,102,0,1,1
"670069",364,0,0,23.7,55.4,0,2,1
"670071",146,0,0,39.3,97.3,0,2,1
"670073",582,0,0,26.3,51.9,0,2,2
"670075",331,0,0,57.6,132.3,0,1,1
"670076",193,0,0,12,47,0,2,1
"670077",2307,12,0,13.6,570.3,0,7,6
"670078",198,0,0,0,169.1,0,1,3
"670080",900,0,0,53,209.4,0,2,3
"670082",1883,0,0,85.9,198,0,2,5
"670085",683,0,0,84.6,300,0,1,1
"670088",1697,0,0,169.7,208.6,0,6,5
"670090",49,0,0,49,84,0,1,1
"670093",170,0,0,0,48,0,1,3
"670098",883,0,0,94.9,175.1,0,3,8
"670102",40,0,0,6.5,67.4,0,1,1
"670103",411,0,0,51.9,155.3,0,1,4
"670106",299,0,0,52.4,84.7,0,1,1
"670107",12,0,0,21.7,53,0,2,1
"670108",613,0,0,38.4,93.4,0,4,1
"670109",84,0,0,7.3,49.6,0,2,1
"670112",483,0,0,0,59.6,0,4,3
"670115",817,0,0,0,110,0,1,1
"670116",50,0,0,33,209.3,0,1,1
"670118",60,0,0,0,7.7,0,1,1
"670119",16,0,0,25.6,25,0,2,1
"670120",740,0,0,79.6,161.9,0,1,1
"670121",103,0,0,8,10.1,0,2,1
"670122",1940,0,0,23.6,447.3,0,3,8
"670124",302,0,0,49.4,86.4,0,1,3
"670125",103,0,0,0,117.1,0,1,1
"670127",18,0,0,21.7,42,0,2,2
"670128",230,0,0,11.7,38.4,0,2,1
"670129",3023,11,14,0,66,0,19,4
"670131",18,0,0,6.7,35.1,0,1,1
"670132",25,0,0,10.3,71.1,0,1,1
"670133",18,0,0,0,25.6,0,2,1
"670134",202,0,0,0,25,0,1,1
"670135",382,0,0,7,88,0,1,1
"670136",2297,13,19,13,55.4,0,2,2
"670143",173,0,0,4,22.7,0,1,1
"670259",88,0,0,12.1,63.4,0,2,1
"670260",240,0,0,23.1,83.7,0,2,5
"670267",112,0,0,0,18.1,0,2,1
"670280",448,0,0,0,19,0,2,1
"670285",219,0,0,14.9,26.9,0,2,1
"670300",41,0,0,19.1,45.4,0,2,1
"670301",1685,0,0,15,15,0,1,2
"677297",448,0,0,0,0,0,1,1
