"ccn","impute_discharge","impute_drg100","impute_drg101","impute_neuro1","impute_neuro2","total_discharges","drg_100","drg_101","total_beds_min","total_beds_max","cec","num_neuro_afl_1","num_neuro_afl_2","zip"
"050191",0,0,0,0,0,1145,0,0,362.3,407,0,4,2,"90813"
"050192",0,0,0,1,1,75,0,0,24.4,49,0,2,1,"93654"
"050194",0,0,0,0,1,574,0,0,15.8,113,0,1,1,"95076"
"050195",0,0,0,0,0,3849,0,31,152.7,421,0,10,1,"94538"
"050197",0,0,0,0,0,1548,0,0,112.9,128,0,4,4,"94062"
"050204",0,0,0,0,0,1272,0,0,129,234,0,3,5,"93552"
"050205",0,0,0,1,1,590,0,0,0,0,0,1,3,"91740"
"050211",0,0,0,0,0,705,0,0,90,90,0,2,1,"94501"
"050222",0,0,0,0,0,3042,0,12,252.3,340.9,0,7,1,"91911"
"050224",0,0,0,0,0,7269,14,33,370.4,994,1,35,8,"92663"
"050225",0,0,0,1,1,64,0,0,18,50,0,1,1,"95969"
"050226",0,0,0,1,1,1213,0,14,247,290,0,7,2,"92801"
"050228",0,0,0,0,0,1731,14,15,210,285,0,14,12,"94110"
"050230",0,0,0,0,1,979,0,0,42.6,99.1,0,1,1,"92843"
"050231",0,0,0,0,0,2032,18,15,396.1,476.7,0,10,3,"91767"
"050232",0,0,0,0,0,1643,0,0,58.9,108,0,4,7,"93401"
"050234",0,0,0,0,0,326,0,0,36.3,72.4,0,3,4,"92118"
"050235",0,0,0,0,1,4256,15,23,205.7,349.6,0,14,6,"91505"
"050236",0,0,0,0,1,1776,0,12,133.9,224,0,6,2,"93065"
"050238",0,0,0,0,0,3728,0,22,223.7,273.6,0,6,2,"91006"
"050239",0,0,0,0,0,5319,0,24,212.9,445,0,11,9,"91206"
"050242",0,0,0,0,0,3316,0,21,167.3,272.4,0,6,1,"95065"
"050243",0,0,0,0,0,2169,0,18,0,4519,0,9,4,"92262"
"050245",0,0,0,0,0,958,0,0,312,433,0,13,2,"92324"
"050248",0,0,0,0,0,679,0,0,159.7,662,0,4,2,"93906"
"050254",0,0,0,0,0,1632,0,12,111,147,0,4,4,"95667"
"050257",0,0,0,1,1,148,0,0,39,59,0,2,1,"93308"
"050261",0,0,0,0,1,1392,0,0,107.6,157.9,0,1,10,"93257"
"050262",0,0,0,0,0,4316,15,45,457,547,1,72,15,"90095"
"050272",0,0,0,0,0,1028,0,0,116.7,186.7,0,4,5,"92373"
"050276",0,0,0,0,0,235,0,0,167,228,0,24,1,"94553"
"050278",0,0,0,0,0,2383,0,0,249.2,425.6,0,7,3,"91346"
"050279",0,0,0,0,0,197,0,0,0,139,0,1,2,"92252"
"050280",0,0,0,0,0,5360,36,26,253.7,366,0,7,2,"96001"
"050281",0,0,0,1,1,713,0,0,101,119,0,13,5,"91801"
"050283",0,0,0,0,0,1577,12,0,236.9,403,0,6,16,"94588"
"050289",0,0,0,0,1,890,0,0,63.3,220,0,5,2,"94015"
"050290",1,0,0,0,0,3042,0,17,119.9,216.4,0,22,4,"90404"
"050291",0,0,0,0,0,1316,0,0,63.3,100.9,0,3,2,"95403"
"050292",0,0,0,0,0,1097,0,12,235,512.4,0,21,11,"92555"
"050295",0,0,0,0,0,1538,0,0,196.3,253,0,1,3,"93301"
"050296",0,0,0,1,1,309,0,0,12.1,20,0,1,1,"95023"
"050298",0,0,0,1,1,126,0,0,28.4,55,0,2,1,"92311"
"050300",0,0,0,0,0,2296,13,23,197.6,326.7,0,3,3,"92307"
"050301",0,0,0,0,0,695,0,0,39.3,110,0,1,4,"95482"
"050305",0,0,0,0,0,1595,0,0,347.7,407,0,12,9,"94705"
"050308",0,0,0,0,0,4920,18,22,325.7,1341.7,0,23,9,"94040"
"050309",0,0,0,0,0,5455,15,22,259.3,433,0,21,6,"95661"
"050313",0,0,0,0,0,666,0,0,56.2,81,0,2,5,"95376"
"050315",0,0,0,0,0,319,0,17,202.3,354,1,5,2,"93306"
"050320",0,0,0,0,1,1056,0,18,432,503,0,13,2,"94602"
"050324",0,0,0,0,0,4436,12,31,504,599,0,11,6,"92037"
"050327",0,0,0,0,0,3503,0,39,345.6,690,1,39,1,"92354"
"050329",0,0,0,0,1,847,0,0,119.8,217.9,0,3,7,"92882"
"050334",0,0,0,0,0,3234,0,16,252,305.5,0,4,4,"93901"
"050335",0,0,0,0,0,1523,0,0,72,181,0,3,3,"95370"
"050336",0,0,0,0,0,2304,0,19,85,317,0,2,1,"95240"
"050342",0,0,0,0,0,748,0,0,115.3,126,0,2,1,"92227"
"050348",0,0,0,0,0,3075,20,50,393.1,561,1,55,1,"92868"
"050350",0,0,0,0,0,1135,0,15,176,264,0,2,4,"90640"
"050351",0,0,0,0,0,4841,13,13,319,599,0,17,7,"90509"
"050352",0,0,0,0,1,296,0,0,22.6,194.6,0,3,2,"96150"
"050353",0,0,0,0,0,2642,17,11,183.1,338.4,0,13,3,"90503"
"050357",0,0,0,1,1,706,0,0,20,52,0,1,4,"93111"
"050360",0,0,0,0,0,2598,0,29,152.3,207,0,13,1,"94904"
"050367",0,0,0,0,1,3181,0,23,180.9,233.3,0,10,8,"94533"
"050373",0,0,0,0,0,852,0,0,416,716.7,0,2,10,"90033"
"050376",0,0,0,0,0,533,0,0,281.1,2092,0,1,2,"90502"
"050378",0,0,0,1,1,253,0,0,72.8,2067.5,0,9,6,"91352"
"050380",0,0,0,0,0,4541,22,28,440,525,0,9,5,"95124"
"050382",0,0,0,0,0,3366,16,34,462,569.7,0,8,5,"91723"
"050390",0,0,0,0,1,1397,0,0,202.7,219.9,0,3,9,"92543"
"050393",0,0,0,0,0,1047,0,13,134,220,0,4,6,"90241"
"050394",0,0,0,0,0,1822,0,0,169.6,228.1,0,9,2,"93003"
"050396",0,0,0,0,0,4971,12,31,301,412,0,21,1,"93102"
"050407",0,0,0,0,1,133,0,0,92,145,0,2,8,"94133"
"050411",0,0,0,0,1,141,0,0,225,428,0,3,1,"90710"
"050414",0,0,0,0,0,1677,0,0,90.9,130.1,0,1,5,"95630"
"050417",0,0,0,0,1,688,0,0,35.5,53.7,0,2,4,"95531"
"050423",1,1,1,1,1,1045,0,0,19.9,78.2,0,1,3,"92225"
"050424",0,0,0,0,0,1660,0,0,173,220,0,12,5,"92037"
"050425",0,0,0,0,0,513,0,13,152,297.4,0,18,1,"95825"
"050426",0,0,0,1,1,1614,0,0,128.4,219,0,3,4,"92804"
"050438",0,0,0,0,0,4861,22,26,584,767,0,16,5,"91109"
"050441",0,0,0,0,0,8674,26,58,630.3,814.3,1,136,4,"94305"
"050444",0,0,0,0,0,3333,15,13,200.6,240,0,4,1,"95340"
"050454",0,0,0,0,0,7807,31,70,633.1,2456,1,138,8,"94143"
"050455",0,0,0,0,0,2477,20,19,186,416,0,8,2,"93301"
"050457",0,0,0,0,0,1131,0,11,126.7,178,0,2,3,"94117"
"050464",0,0,0,0,0,4144,14,40,0,501,0,6,1,"95350"
"050468",0,0,0,1,1,888,12,28,172,4415.4,0,23,22,"90247"
"050471",0,0,0,0,0,2269,18,13,265.2,345.9,0,10,5,"90017"
"050481",0,0,0,0,0,2358,16,12,261,278.3,0,4,4,"91307"
"050485",0,0,0,0,0,4008,14,35,411,694,0,16,5,"90806"
"050488",0,0,0,0,0,2235,15,17,106,161.7,0,8,5,"94546"
"050492",0,0,0,0,0,2846,0,0,201.9,291.4,0,3,7,"93611"
"050496",0,0,0,0,0,4003,14,18,219.1,303.1,0,6,16,"94520"
"050498",0,0,0,0,0,987,0,0,44.7,64.4,0,2,10,"95603"
"050502",0,0,0,1,1,1855,0,0,200,271,0,1,3,"90057"
"050503",0,0,0,0,0,2834,0,0,254,335,0,8,8,"92024"
"050506",0,0,0,0,1,822,0,0,0,184,0,4,3,"93405"
"050510",0,0,0,0,1,46,0,0,46.1,93.1,0,2,1,"94903"
"050512",0,0,0,0,0,44,0,0,62.6,133.9,0,5,1,"94538"
"050515",0,0,0,0,1,392,0,0,232,612,0,11,1,"92123"
"050516",0,0,0,0,0,4518,32,32,262.7,345.7,0,21,6,"95608"
"050517",0,0,0,1,1,394,0,0,101,354.3,0,1,5,"92392"
"050523",0,0,0,0,1,1963,15,0,100.7,148,0,2,5,"94509"
"050526",0,0,0,0,0,571,0,0,67.4,105.6,0,4,1,"92647"
"050528",0,0,0,1,1,175,0,0,28.7,41.4,0,1,1,"93635"
"050534",0,0,0,1,1,456,0,0,0,183,0,1,3,"92201"
"050537",0,0,0,0,1,642,0,0,38.7,58.3,0,1,1,"95616"
"050541",0,0,0,0,1,115,0,0,69.9,118,1,2,1,"94063"
"050543",0,0,0,0,1,158,0,0,139,156,0,6,1,"92627"
"050546",1,1,1,1,1,24,0,0,14,14,0,2,1,"93257"
"050549",0,0,0,0,0,5714,15,30,366,415,0,9,3,"91360"
"050551",0,0,0,0,0,1692,0,16,0,214,0,3,9,"90720"
"050557",0,0,0,0,0,4644,21,21,319,2320.3,0,14,2,"95355"
"050561",0,0,0,0,1,127,0,0,219,384,0,5,4,"90034"
"050567",0,0,0,0,0,3939,18,0,257.9,370.4,0,12,4,"92691"
"050568",0,0,0,0,0,487,0,0,80,93.9,0,1,1,"93637"
"050570",0,0,0,0,0,2761,0,0,0,451,0,4,1,"92708"
"050573",0,0,0,0,0,7600,14,18,209.9,365.9,0,20,1,"92270"
"050580",0,0,0,1,1,798,0,0,33,137.4,0,1,1,"90623"
"050581",0,0,0,0,0,1411,13,13,0,207.1,0,3,2,"90712"
"050586",0,0,0,1,1,498,0,0,39.1,105,0,1,2,"91710"
"050588",0,0,0,0,0,482,0,0,129.6,168.7,0,4,2,"91773"
"050589",0,0,0,1,1,269,0,0,0,755.9,0,1,7,"92870"
"050590",0,0,0,0,0,1509,14,14,156,214.3,0,6,1,"95823"
"050597",0,0,0,0,0,607,0,0,103,116.6,0,1,5,"91740"
"050599",0,0,0,0,0,6867,14,36,578.6,694.4,1,57,4,"95817"
"050603",0,0,0,0,0,1956,12,23,228,1317.6,0,3,7,"92653"
"050604",0,0,0,0,1,234,0,0,111.9,213.3,0,2,1,"95119"
"050608",0,0,0,1,1,266,0,0,19,235,0,1,2,"93215"
"050609",0,0,0,0,1,168,0,0,444,699.4,0,5,5,"92806"
"050616",0,0,0,1,1,1284,0,0,58,144,0,5,1,"93010"
"050624",0,0,0,0,0,1821,13,17,271,379.1,0,6,4,"91355"
"050625",1,0,0,0,0,10056,36,60,800.1,1040.1,1,76,7,"90048"
"050633",0,0,0,1,1,1292,0,0,0,167.1,0,1,1,"93465"
"050636",0,0,0,0,0,1074,0,0,51.1,68,0,9,4,"92064"
"050641",0,0,0,0,1,109,0,0,42.7,114,0,1,1,"90023"
"050660",1,1,1,0,0,2383,0,12,42.9,120,0,2,18,"90089"
"050663",0,0,0,0,0,1891,14,0,185.3,191,0,2,4,"90023"
"050668",1,1,1,1,1,242,0,0,7.3,11,0,1,2,"94116"
"050674",0,0,0,0,0,409,0,0,208.3,279.1,0,6,2,"95823"
"050677",0,0,0,0,1,53,0,0,222,371,0,1,1,"91367"
"050678",0,0,0,0,0,1748,0,0,224.7,1019.3,0,7,4,"92708"
"050684",0,0,0,0,1,191,0,0,81.9,113,0,1,1,"92585"
"050686",0,0,0,1,1,63,0,0,220,388,0,4,2,"92505"
"050688",0,0,0,1,1,88,0,0,23.6,55,0,2,1,"95020"
"050689",0,0,0,0,0,801,0,0,0,195,0,1,5,"94583"
"050690",0,0,0,0,1,89,0,0,114.3,204.9,0,1,1,"95403"
"050696",0,0,0,0,0,3134,0,35,286.4,611,1,62,10,"90033"
"050697",0,0,0,1,1,47,0,0,10,14,0,2,1,"96001"
"050701",0,0,0,0,1,1452,0,0,181.9,379.1,0,6,18,"92562"
"050704",0,0,0,0,1,2052,20,0,178,273,0,7,2,"91402"
"050708",0,0,0,0,0,823,0,0,9.7,95,0,1,1,"93710"
"050709",0,0,0,0,1,1707,18,17,141.7,172.7,0,1,5,"92395"
"050710",0,0,0,0,1,87,0,0,99,211.4,0,2,3,"93720"
"050714",0,0,0,1,1,106,0,0,18.7,28.4,0,1,1,"95065"
"050717",0,0,0,0,0,49,0,0,112.1,193.3,1,2,2,"90242"
"050723",0,0,0,1,1,65,0,0,209,337.7,0,13,1,"91706"
"050724",0,0,0,1,1,1145,0,0,29.7,61.3,0,1,1,"93308"
"050726",0,0,0,0,1,192,0,0,17.9,23,0,1,2,"95355"
"050732",1,1,1,1,1,770,0,0,56.7,73.9,0,4,2,"93720"
"050735",0,0,0,1,1,528,0,11,162.1,230.3,0,3,1,"90605"
"050736",0,0,0,1,1,172,0,0,95,126,0,2,2,"91754"
"050737",0,0,0,0,1,1326,0,0,177.4,210,0,2,1,"91754"
"050738",0,0,0,0,1,292,0,0,81,400,0,1,5,"91733"
"050739",0,0,0,0,0,3805,41,58,226.6,365.7,0,3,1,"90301"
"050740",0,0,0,0,0,1026,0,0,78.3,119,0,3,1,"90291"
"050742",0,0,0,1,1,1473,14,0,99.1,114,0,5,11,"90036"
"050744",0,0,0,0,0,71,0,0,189,200,0,2,1,"92805"
"050745",0,0,0,0,0,178,0,0,47,114,0,1,1,"92869"
"050746",0,0,0,0,0,498,11,11,240,439,0,5,1,"92705"
"050747",0,0,0,1,1,129,0,0,56.3,906.4,0,4,2,"92704"
"050748",0,0,0,0,1,185,0,0,126.6,276.9,0,2,2,"95337"
"050751",0,0,0,1,1,12,0,0,15.4,15,0,2,1,"90036"
"050754",0,0,0,1,1,33,0,0,13,23,0,2,1,"94025"
"050755",0,0,0,0,0,1691,14,15,88.6,175.1,0,1,3,"91403"
"050757",0,0,0,0,0,1086,0,0,123.7,221,0,2,3,"92120"
"050758",0,0,0,1,1,336,0,0,28.6,93.4,0,2,1,"91763"
"050760",0,0,0,0,1,162,0,0,87,359.1,0,4,1,"94531"
"050761",0,0,0,0,0,2833,13,0,128.1,274.3,0,1,5,"91356"
"050763",1,0,0,0,0,1960,0,23,82,122.9,0,6,2,"90026"
"050764",0,0,0,0,1,3199,0,14,103.3,166,0,2,2,"96001"
"050765",0,0,0,1,1,52,0,0,103.5,158.3,0,1,3,"92555"
"050766",0,0,0,1,1,223,0,0,0,14,0,2,1,"95991"
"050767",0,0,0,0,0,90,0,0,85.4,155.9,0,3,5,"95688"
"050769",1,0,0,0,0,103,0,0,35,70,0,2,3,"92618"
"050770",0,0,0,1,1,1623,0,0,120,213.4,0,3,4,"92563"
"050771",0,0,0,0,1,419,12,12,45,1093.3,0,2,2,"90650"
"050772",0,0,0,0,0,335,0,0,301.6,484.6,0,2,2,"95661"
"050773",0,0,0,1,1,416,0,0,12,28,0,2,2,"94578"
"050775",0,0,0,0,0,1835,0,20,122.1,223,0,3,4,"92592"
"050776",0,0,0,0,1,689,0,18,106,251,0,4,2,"90806"
"050777",0,0,0,0,0,229,0,0,154.9,284.9,0,5,1,"94577"
"050778",1,1,1,1,1,2040,0,28,259,402,0,9,1,"92354"
"050779",0,0,0,1,1,730,0,11,170.4,264.9,0,2,1,"90059"
"050780",0,0,0,0,1,238,0,0,125,130,0,1,1,"92780"
"050781",0,0,0,1,1,13,0,0,20.3,28,0,2,2,"95472"
"050782",0,0,0,0,0,246,0,0,61.7,105,0,10,3,"91767"
"050783",0,0,0,0,1,257,0,0,48,88,0,1,3,"95932"
"050784",0,0,0,1,1,77,0,0,21.1,117,0,3,1,"93274"
"050785",1,1,1,0,1,60,0,0,7,14,0,1,1,"90036"
"051300",1,1,1,0,1,1562,0,0,9,266.1,0,1,1,"96122"
"051301",1,1,1,1,1,173,0,0,9.3,37,0,2,1,"93561"
"051302",1,1,1,0,1,12,0,0,4,6,0,1,1,"93545"
"051303",1,1,1,1,1,152,0,0,17,40,0,2,1,"93546"
"051304",1,1,1,1,1,12,0,0,8,45,0,1,1,"95338"
"051305",1,1,1,0,1,230,0,0,16,22,0,1,1,"96028"
"051306",1,1,1,0,1,386,0,0,18.3,64,0,1,3,"95988"
"051307",1,1,1,1,1,42,0,0,12,16,0,2,1,"90704"
"051308",1,1,1,1,1,18,0,0,0,4,0,2,1,"96104"
"051309",1,1,1,1,1,151,0,0,8,18,0,2,1,"95542"
"051310",1,1,1,1,1,336,0,0,24.4,50,0,2,4,"95490"
"051311",1,1,1,1,1,83,0,0,24,51.3,0,1,1,"95948"
"051312",1,1,1,1,1,80,0,0,12,22.3,0,2,1,"92352"
"051314",1,1,1,1,1,223,0,0,10,18.8,0,1,1,"93240"
"051315",1,1,1,0,1,75,0,0,10,35,0,2,1,"96093"
"051316",1,1,1,0,1,154,0,0,24,41,0,2,1,"96097"
"051317",1,1,1,0,0,216,0,0,25.1,49,0,1,3,"95422"
"051318",1,1,1,1,1,245,0,0,42,58,0,1,1,"95540"
"051319",1,1,1,0,0,254,0,0,26.6,35.7,0,2,1,"96067"
"051320",1,1,1,1,1,66,0,0,25,36.7,0,1,1,"96130"
"051321",1,1,1,1,1,136,0,0,4,28,0,1,1,"95448"
"051323",1,1,1,0,1,240,0,0,22,50,0,1,1,"92363"
"051324",1,1,1,0,1,215,0,0,25,35,0,3,1,"93514"
"051325",1,1,1,1,1,1057,0,0,13.6,49,0,2,3,"95437"
"051326",1,1,1,1,1,65,0,0,14.6,41.7,0,2,1,"95971"
"051327",1,1,1,0,1,48,0,0,0,18,0,1,2,"96020"
"051328",1,1,1,0,1,36,0,0,25,33,0,1,2,"96161"
"051329",1,1,1,0,1,1003,0,0,25,444.7,0,1,1,"95453"
"051330",1,1,1,1,1,220,0,0,7.9,66,0,2,1,"96101"
"051331",1,1,1,1,1,151,0,0,9.4,11,0,1,1,"93463"
"051332",1,1,1,0,1,830,0,0,42.7,96.1,0,2,2,"95249"
"051333",1,1,1,0,0,115,0,0,25,44,0,3,1,"93555"
"051334",1,1,1,1,1,368,0,0,12.9,31.1,0,2,3,"93023"
"051335",1,1,1,1,1,61,0,0,16.7,33.6,0,1,1,"92315"
"051336",1,1,1,0,1,219,0,0,13,35.5,0,2,1,"93930"
"051337",1,1,1,0,0,243,0,0,18.3,43.8,0,3,1,"95023"
"052031",1,1,1,1,1,807,0,0,73.7,108.6,0,2,1,"90026"
"052032",1,1,1,1,1,1199,0,12,81,91,0,5,4,"90056"
"052033",1,1,1,1,1,409,0,0,58,58,0,2,1,"95630"
"052034",1,1,1,1,1,340,0,0,99,109,0,2,3,"94577"
"052035",1,1,1,1,1,979,0,0,102.1,117,0,6,5,"92683"
"052036",1,1,1,1,1,1726,0,0,68,70,0,12,2,"92104"
"052037",1,1,1,1,1,723,0,0,87,103,0,1,1,"91764"
"052038",1,1,1,1,1,3377,0,16,196.6,248,0,12,15,"90638"
"052039",1,1,1,1,1,694,0,0,48,86,0,1,1,"92821"
"052043",1,1,1,1,1,541,0,11,60,65,0,2,1,"94904"
"052044",1,1,1,1,1,925,13,25,76,110,0,7,2,"92103"
"052045",1,1,1,1,1,961,0,0,83,95,0,2,2,"91706"
"052046",1,1,1,1,1,795,0,0,100,220,0,3,1,"90723"
"052047",1,1,1,1,1,205,0,0,40.7,50,0,2,1,"96001"
"052049",1,1,1,1,1,187,0,0,55,55,0,1,1,"91730"
"052050",1,1,1,1,1,835,0,0,53.1,62.6,0,3,1,"90247"
"052052",1,1,1,1,1,182,0,0,40,70,0,2,1,"92571"
"052054",1,1,1,1,1,111,0,0,14,49,0,2,1,"91016"
"052055",1,1,1,1,1,29,0,0,0,140,0,1,1,"95354"
"052057",1,1,1,1,1,125,0,0,0,67.7,0,1,1,"95472"
"053300",1,1,1,1,1,893,0,31,194,272.6,1,31,12,"93636"
"053301",1,1,1,1,1,2022,0,0,149,252,0,6,5,"94609"
"053302",1,1,1,1,1,1258,0,26,250,414,1,1,6,"90027"
"053303",1,1,1,1,1,7732,35,66,457,531,1,46,3,"92123"
"053304",1,1,1,1,1,5706,16,57,219.7,358,1,55,9,"92868"
"053305",1,1,1,0,1,5283,25,68,331,435,1,1,3,"94304"
"053306",1,1,1,1,1,236,0,0,47,60,0,2,2,"92691"
"053308",1,1,1,1,1,131,0,0,0,27,0,1,2,"92866"
"053309",1,1,1,1,1,3558,11,21,233,278,0,12,2,"90806"
"053311",1,1,1,1,1,496,0,0,24,51,0,1,3,"95817"
"05T485",1,1,1,1,1,322,0,0,42,42,0,1,1,"90806"
"060001",0,0,0,0,0,1933,0,0,300,423,0,4,1,"80631"
"060003",0,0,0,0,1,732,0,0,144,198,0,1,1,"80501"
"060004",0,0,0,1,1,309,0,0,96,99,0,2,1,"80601"
"060006",0,0,0,0,0,552,0,0,60,85,0,3,4,"81401"
"060008",0,0,0,0,0,323,0,0,37.8,58,0,1,4,"81101"
"060009",0,0,0,0,0,1589,0,11,212,283,0,6,11,"80033"
"060010",0,0,0,0,0,3603,12,19,239,333.4,0,23,10,"80524"
"060011",0,0,0,0,0,558,0,18,379.6,555,1,23,5,"80204"
"060012",0,0,0,1,1,273,0,0,89.6,235.1,0,19,2,"81004"
"060013",0,0,0,0,0,1022,0,0,113,293,0,2,1,"81301"
"060014",0,0,0,0,0,984,0,0,487,764,0,3,1,"80218"
"060015",0,0,0,0,0,2288,20,16,67,366.4,0,11,10,"80228"
"060020",0,0,0,0,0,3931,0,38,350,350,0,13,3,"81003"
"060022",0,0,0,0,0,5694,19,34,459,618.7,0,27,15,"80909"
"060023",0,0,0,0,0,3559,14,30,243,306,1,12,1,"81501"
"060024",0,0,0,0,0,8075,32,122,647,905.1,1,115,5,"80045"
"060027",0,0,0,0,0,1753,0,0,165,238,0,14,5,"80303"
"060028",0,0,0,0,1,947,0,0,335,400,0,6,2,"80218"
"060030",0,0,0,0,0,337,0,0,106.3,178,0,4,2,"80538"
"060031",1,0,0,0,0,2504,22,21,246,783.6,0,22,5,"80907"
"060032",0,0,0,0,0,1443,0,12,270,446,0,4,2,"80220"
"060034",0,0,0,0,0,3570,31,49,429,452,1,36,7,"80113"
"060044",0,0,0,1,1,97,0,0,37,37,0,1,1,"80701"
"060049",0,0,0,0,1,171,0,0,34,60,0,1,1,"80487"
"060054",0,0,0,0,1,603,0,0,52,52,0,1,1,"81505"
"060064",0,0,0,0,0,1202,0,0,48,295.7,0,8,2,"80210"
"060065",0,0,0,1,1,755,0,0,163,193,0,3,1,"80229"
"060071",0,0,0,1,1,389,0,0,49,82,0,1,3,"81416"
"060075",0,0,0,0,0,483,0,0,79,79,0,6,1,"81601"
"060076",0,0,0,1,1,196,0,0,25,35,0,1,1,"80751"
"060096",0,0,0,0,1,334,0,0,58,58,0,2,2,"81657"
"060100",0,0,0,0,0,2314,21,17,360,494,0,13,8,"80012"
"060103",0,0,0,0,1,164,0,0,0,151.7,0,3,1,"80027"
"060104",0,0,0,0,0,730,0,0,148,237.1,0,2,5,"80023"
"060107",1,1,1,0,1,271,0,0,15.4,28,0,2,1,"80206"
"060112",0,0,0,0,0,2109,0,0,312,329,0,5,8,"80124"
"060113",0,0,0,0,0,2022,16,14,113,304.7,1,10,5,"80122"
"060114",0,0,0,0,0,1321,0,0,112.7,254.6,0,5,4,"80138"
"060116",0,0,0,0,0,514,0,0,192,231,0,2,3,"80026"
"060117",0,0,0,1,1,269,0,0,22,27,0,2,1,"81301"
"060118",0,0,0,1,1,26,0,0,51,285,0,1,1,"80443"
"060119",0,0,0,0,0,3548,0,0,180.9,262,0,10,17,"80538"
"060124",0,0,0,0,1,1008,0,0,48,170.3,0,1,5,"80228"
"060125",0,0,0,0,0,309,0,0,70,165,0,2,2,"80109"
"060126",0,0,0,0,0,59,0,0,24.9,57,0,1,2,"80528"
"060128",0,0,0,0,0,277,0,0,66,93,0,2,3,"80504"
"060129",0,0,0,1,1,22,0,0,37.7,49,0,4,1,"80021"
"060130",0,0,0,1,1,241,0,0,22,33,0,1,1,"80918"
"060131",0,0,0,0,0,14,0,0,54,86,0,2,1,"80634"
"060132",1,1,1,0,0,1963,0,11,84,143.1,0,6,11,"80129"
"061300",1,1,1,1,1,47,0,0,24,27,0,2,1,"81036"
"061301",1,1,1,1,1,18,0,0,7.5,12,0,1,1,"81132"
"061302",1,1,1,1,1,165,0,0,25,25,0,2,1,"81521"
"061303",1,1,1,1,1,496,0,0,21.4,26,0,1,1,"80723"
"061304",1,1,1,1,1,90,0,0,27,35,0,1,2,"80731"
"061305",1,1,1,1,1,16,0,0,13,25,0,2,1,"80734"
"061306",1,1,1,1,1,576,0,0,15,15,0,1,2,"80821"
"061307",1,1,1,1,1,129,0,0,25,25,0,1,1,"81648"
"061308",1,1,1,1,1,418,0,0,7.2,17.3,0,1,4,"81140"
"061309",1,1,1,1,1,150,0,0,15,15,0,1,1,"80758"
"061310",1,1,1,1,1,218,0,0,9,11,0,2,1,"80737"
"061311",1,1,1,1,1,77,0,0,10,23,0,1,1,"81073"
"061312",1,1,1,1,1,144,0,0,23,23,0,2,1,"80517"
"061313",1,1,1,1,1,131,0,0,0,19,0,2,1,"80807"
"061314",1,1,1,1,1,59,0,0,25,39,0,1,1,"81625"
"061315",1,1,1,1,1,431,0,0,16,24.2,0,1,1,"80759"
"061316",1,1,1,1,1,38,0,0,20,25,0,2,1,"81089"
"061317",1,1,1,1,1,309,0,0,13,25,0,2,1,"81650"
"061318",1,1,1,1,1,121,0,0,16,32,0,1,2,"80459"
"061319",1,1,1,1,1,400,0,0,6.6,13.4,0,2,1,"80461"
"061320",1,1,1,1,1,110,0,0,24,24,0,2,1,"81230"
"061321",1,1,1,1,1,33,0,0,16,25,0,1,1,"81082"
"061322",1,1,1,0,0,181,0,0,22,45,0,3,1,"81201"
"061323",1,1,1,1,1,88,0,0,17,32,0,1,1,"81052"
"061324",1,1,1,1,1,38,0,0,24,25,0,1,1,"81611"
"061325",1,1,1,1,1,348,0,0,16,17,0,2,1,"81641"
"061326",1,1,1,1,1,803,0,0,13,22,0,1,1,"80863"
"061327",1,1,1,1,1,431,0,0,17,39,0,2,1,"81321"
"061328",1,1,1,0,1,26,0,0,5,19,0,1,2,"81147"
"061336",1,1,1,1,1,246,0,0,29,33,0,1,1,"81050"
"061343",1,1,1,1,1,101,0,0,6,12,0,1,1,"80810"
"061344",1,1,1,1,1,148,0,0,56,127.7,0,1,4,"81212"
"062009",1,1,1,1,1,684,0,0,68,81,0,3,1,"80218"
"062011",1,1,1,1,1,483,0,0,86.9,88,0,2,1,"80113"
"062012",1,1,1,1,1,467,0,0,54,63,0,1,2,"80204"
"062013",1,1,1,1,1,345,0,0,37,37,0,1,1,"80011"
"062014",1,1,1,1,1,14,0,0,0,54,0,2,1,"80229"
"062017",1,1,1,1,1,110,0,0,20,20,0,2,1,"80534"
"063301",1,1,1,1,1,3424,20,18,308,464,1,21,3,"80045"
"063303",1,1,1,1,1,739,0,0,89,137,0,1,3,"80920"
"070002",0,0,0,0,0,6706,20,37,504,504,0,13,2,"06105"
"070003",0,0,0,0,0,855,0,0,0,78,0,3,2,"06260"
"070004",0,0,0,0,0,501,0,0,0,60,0,1,3,"06069"
"070005",0,0,0,0,0,2762,21,17,0,329,0,9,6,"06721"
"070006",0,0,0,0,0,3075,0,14,0,305,0,19,10,"06904"
"070007",0,0,0,0,0,3658,16,25,0,281,0,15,11,"06320"
"070008",0,0,0,0,0,250,0,0,49.3,68,0,2,2,"06076"
"070010",0,0,0,0,0,4097,0,20,0,762,0,12,25,"06610"
"070011",0,0,0,0,0,1344,0,0,0,140.6,0,9,2,"06790"
"070012",0,0,0,1,1,418,0,0,0,71,0,2,2,"06066"
"070016",0,0,0,0,0,2255,15,19,129.3,156.4,0,7,10,"06706"
"070017",0,0,0,0,0,2448,0,0,0,161,0,8,3,"06450"
"070018",0,0,0,0,0,2433,0,17,0,279,0,14,12,"06830"
"070019",0,0,0,1,1,294,0,0,39,50,0,2,1,"06460"
"070020",0,0,0,0,0,3061,0,17,0,273,0,18,2,"06457"
